FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
4527,-119,0,11,2,2,3,4,1,87866
4527,-109,0,4,2,2,3,3,87867,582480
4536,-101,0,11,2,2,3,3,1,328528
4545,-109,0,3,2,2,3,3,1,320336
4553,-101,0,11,2,2,3,3,1,435024
4557,-101,0,3,2,2,3,3,1,549712
4572,-109,0,11,3,2,3,3,1,508752
4574,-119,0,3,2,2,3,3,1,918352
4575,-112,0,11,2,2,3,3,1,369488
4585,-118,0,11,2,2,3,3,1,344912
4590,119,0,11,2,2,3,1,1,344912
4592,-114,0,11,2,2,3,4,1,320336
4597,-118,0,11,2,3,3,3,1,549712
4599,-119,0,3,2,3,3,3,1,320336
4606,-112,0,3,2,2,3,3,1,541520
4609,-112,0,3,2,2,3,3,1,328528
4610,-112,0,3,2,2,3,3,180890,590672
4614,-114,0,3,2,2,3,3,1,336720
4617,-101,0,3,2,2,3,3,88791,533328
4618,-101,0,3,2,2,3,3,1,492368
4619,-101,0,3,2,2,3,3,1,369488
5583,0,0,11,0,0,0,0,152820,557904
5592,0,0,11,0,0,0,0,1,320336
5593,114,0,3,2,2,4,3,1,459600
5600,0,0,11,2,2,3,3,1,328528
5602,-110,0,11,2,2,3,3,1,328528
5605,-109,0,4,2,2,3,3,1,533328
5607,0,0,11,0,0,0,0,167246,680784
5614,0,0,11,0,0,0,0,1,639824
5634,119,0,11,2,1,3,3,1,557904
5638,-101,0,11,2,2,3,3,1,475984
5639,-116,0,4,2,2,3,3,1,729936
5645,110,0,11,2,2,3,3,1,467792
5647,-110,0,4,2,2,3,3,1,500560
5651,116,0,11,2,2,3,3,1,328528
5652,110,0,11,2,2,3,3,1,328528
5666,-110,0,11,2,2,3,3,1,328528
5673,114,0,11,2,1,3,3,1,484176
5675,0,0,11,0,0,0,0,144610,459600
5676,109,0,11,2,2,3,3,1,328528
5677,0,0,11,0,0,0,0,1,516944
5681,116,0,11,2,2,3,3,1,320336
5682,110,0,11,2,2,3,3,1,443216
5684,110,0,11,2,2,3,3,1,361296
5686,110,0,11,2,2,3,3,1,361296
5688,-118,0,11,2,2,3,3,1,664400
5689,-114,0,11,2,2,3,3,1,508752
5691,-114,0,4,2,2,3,3,1,533328
5692,109,0,11,2,2,3,3,1,623440
5693,109,0,11,2,2,3,3,1,394064
5694,-109,0,4,2,2,3,3,1,803664
5697,-110,0,12,2,2,3,3,1,320336
5704,110,0,11,2,2,3,3,1,328528
5705,110,0,11,2,2,3,3,1,320336
5706,110,0,11,2,2,3,3,97681,721744
5717,0,0,11,0,0,0,0,1,394064
5724,-118,0,11,2,2,3,3,1,951120
5725,0,0,11,0,0,0,0,1,1270608
5730,0,0,11,0,0,0,0,1,320336
5731,-119,0,11,2,2,3,3,1,361296
5733,-119,0,11,2,2,3,3,1,844624
5736,-119,0,11,2,2,3,3,1,369488
5738,0,0,11,0,0,0,0,142022,1205072
5746,-119,0,4,2,2,3,3,1,475984
5747,102,0,11,2,2,3,3,1,328528
5750,0,0,11,0,0,0,0,1,361296
5751,-114,0,11,2,2,3,3,1,320336
5752,-101,0,11,2,2,3,3,1,328528
5754,-101,0,11,2,2,3,3,1,328528
5755,109,0,11,2,2,3,3,1,1147728
5764,0,0,11,0,0,0,0,1,844624
5767,110,0,11,2,3,3,3,1,1925968
5772,-112,0,11,2,1,3,3,297331,615248
5774,118,0,11,2,2,3,3,1,385872
5775,109,0,11,2,3,3,3,1,394064
5777,-101,0,11,2,2,3,3,1,369488
5787,-114,0,11,2,2,3,3,1,336720
5789,-112,0,11,2,2,3,3,232522,508752
5791,114,0,4,2,2,3,3,1,328528
5794,-102,0,11,2,2,3,3,1,549712
5803,-109,0,11,2,2,3,3,1,631632
5820,-110,0,11,2,2,3,3,1,344912
5825,-101,0,12,2,2,3,3,1,410448
5827,0,0,12,0,0,0,0,1,557904
5833,110,0,11,2,2,3,3,1,328528
5834,0,0,12,0,0,0,0,95447,410448
5841,-109,0,4,2,2,3,3,1,435024
5844,101,0,11,2,3,3,3,1,459600
5846,101,0,11,2,2,3,3,1,385872
5848,-119,0,11,2,2,3,3,1,361296
5850,119,0,11,2,2,3,3,1,369488
5860,119,0,11,2,2,3,3,1,1147728
5869,0,0,11,0,0,0,0,1,336720
5870,109,0,11,2,1,3,3,1,557904
5874,0,0,11,0,0,0,0,1,361296
5876,-109,0,11,2,2,3,3,1,369488
5879,110,0,11,2,2,3,3,1,328528
5882,102,0,11,2,2,3,3,1,320336
5883,110,0,11,2,2,3,3,1,320336
5884,110,0,11,2,2,3,3,1,336720
5886,110,0,11,2,2,3,3,1,369488
5888,110,0,11,2,2,3,3,1,361296
5890,-112,0,12,2,2,3,3,1,328528
5892,-101,0,12,2,2,3,3,1,557904
5894,110,0,11,2,2,3,3,1,402256
5896,-110,0,4,2,2,3,3,1,590672
5898,-110,0,4,2,2,3,3,1,484176
5900,-110,0,4,2,2,3,3,1,328528
5901,-107,0,4,2,2,3,3,1,385872
5902,-107,0,11,2,2,3,3,1,328528
5903,-112,0,12,2,2,3,3,1,336720
5904,-112,0,12,2,2,3,3,1,377680
5905,0,0,12,0,0,0,0,1,361296
5907,101,0,12,2,2,3,3,1,336720
5913,-119,0,11,2,2,3,3,1,377680
5916,-107,0,12,2,2,3,3,1,344912
5918,0,0,11,0,0,0,0,1,394064
5920,101,0,12,2,2,3,3,1,992080
5922,-109,0,11,2,2,3,3,1,336720
5923,-119,0,11,2,2,3,3,184978,459600
5925,-119,0,11,2,2,3,3,91276,852816
5928,-101,0,11,2,2,3,3,1,418640
5929,0,0,11,0,0,0,0,1,1155920
5930,-101,0,12,2,2,3,3,1,566096
5934,110,0,11,2,2,3,3,1,320336
5935,-116,0,11,2,2,3,3,1,501676
5935,0,0,11,0,0,0,0,501677,992080
5938,0,0,11,0,0,0,0,1,385872
5942,101,0,12,2,2,3,3,1,410448
5952,-101,0,12,2,2,3,3,1,820048
5956,107,0,12,2,2,3,3,1,394064
5958,0,0,11,0,0,0,0,86693,574288
5962,110,0,12,2,2,3,3,1,590672
5963,110,0,12,2,2,3,3,1,328528
5964,110,0,4,2,2,3,3,1,607056
5966,0,0,11,0,0,0,0,1,336720
5967,-101,0,12,2,2,3,3,1,435024
5969,-101,0,12,2,2,3,3,1,1106768
5971,-109,0,11,2,2,3,3,1,549712
5973,-110,0,11,2,2,3,3,1,418640
5975,-110,0,11,2,2,3,3,1,320336
5979,-109,0,11,2,2,3,3,1,1049424
5981,-109,0,11,2,2,3,3,1,1412134
5981,-119,0,11,2,2,3,3,1412135,1644018
5981,-119,0,4,2,2,3,3,1644019,2302800
5984,-114,0,12,2,2,3,3,1,361296
5986,-112,0,12,2,2,3,3,1,426832
5990,0,0,12,0,0,0,0,246011,320336
5991,101,0,11,2,2,3,3,1,361296
5996,0,0,12,0,0,0,0,1,443216
5997,-119,0,12,2,2,3,3,1,328528
5999,-101,0,11,2,2,3,3,1,344912
6001,0,0,12,0,0,0,0,1,320336
6002,-110,0,11,2,2,3,3,1,328528
6003,-107,0,11,2,2,3,3,1,623440
6005,-107,0,11,2,2,3,3,1,344912
6006,-110,0,12,2,2,3,3,1,361296
6008,-109,0,12,2,2,3,3,1,664400
6012,0,0,11,0,0,0,0,1,320336
6018,-114,0,12,2,2,3,3,1,394064
6019,-101,0,12,3,2,3,3,1,344912
6020,-101,0,12,2,2,3,3,1,353104
6022,-112,0,12,2,2,3,3,1,353104
6024,-112,0,4,2,2,3,3,1,844624
6027,-112,0,4,2,2,3,3,1,435024
6029,-112,0,4,2,2,3,3,1,361296
6030,119,0,12,2,2,3,3,1,361296
6031,-119,0,12,2,2,3,3,1,484176
6033,0,0,11,0,0,0,0,1,475984
6034,0,0,6,0,0,0,0,1,402256
6035,-114,0,12,2,2,3,3,1,320336
6037,-114,0,12,2,2,3,3,1,336720
6040,119,0,11,2,2,3,3,1,467792
6041,-118,0,12,2,2,3,3,1,377680
6042,0,0,12,0,0,0,0,1,344912
6044,0,0,12,0,0,0,0,1,328528
6046,0,0,12,0,0,0,0,1,410448
6047,0,0,12,0,0,0,0,1,361296
6049,0,0,11,0,0,0,0,1,328528
6050,0,0,12,0,0,0,0,1,500560
6052,0,0,12,0,0,0,0,1,328528
6053,0,0,12,0,0,0,0,1,328528
6054,0,0,12,0,0,0,0,1,569351
6054,0,0,4,0,0,0,0,569352,844624
6055,0,0,4,0,0,0,0,1,369488
6056,0,0,12,0,0,0,0,1,320336
6058,0,0,12,0,0,0,0,1,377680
6059,0,0,11,0,0,0,0,1,353104
6060,0,0,4,0,0,0,0,1,566096
6062,0,0,4,0,0,0,0,1,353104
6063,0,0,4,0,0,0,0,1,688976
6065,0,0,11,0,0,0,0,1,713552
6067,0,0,11,0,0,0,0,1,328528
6068,0,0,11,0,0,0,0,1,525136
6073,0,0,6,0,0,0,0,1,320336
6074,0,0,6,0,0,0,0,1,353104
6076,0,0,11,0,0,0,0,1,361296
6077,-109,0,11,2,2,3,3,1,475984
6078,0,0,11,0,0,0,0,1,377680
6079,112,0,12,2,2,3,3,1,369488
6080,-101,0,11,2,2,3,3,1,451408
6082,0,0,11,0,0,0,0,1,353104
6088,-116,0,11,2,2,3,3,1,328528
6093,-119,0,11,2,3,4,3,1,484176
6112,-118,0,3,2,2,3,3,1,328528
6113,-116,0,4,2,2,3,3,1,738128
6115,-101,0,3,2,2,3,3,1,361296
6119,-118,0,3,2,2,3,3,1,320336
6125,-114,0,3,2,2,3,3,1,328528
6126,-114,0,3,2,2,3,3,1,525136
6127,-114,0,4,2,2,3,3,1,320336
6128,-114,0,4,2,2,3,3,1,484176
6133,0,0,11,0,0,0,0,152868,426832
6147,0,0,3,0,0,0,0,1,336720
6163,-102,0,11,3,2,3,3,1,852816
6166,-110,0,11,2,2,3,3,1,475984
6167,-110,0,4,2,2,3,3,106371,705360
6169,0,0,11,0,0,0,0,1,344912
6170,-118,0,3,3,2,3,3,1,426832
6172,-109,0,4,2,2,3,3,1,492368
6184,-118,0,11,2,2,3,3,1,787280
6187,-110,0,3,2,2,3,3,1,385872
6190,110,0,3,2,3,3,3,119376,598864
6193,119,0,3,2,2,3,2,1,328528
6194,110,0,11,2,2,3,3,1,500560
6196,-101,0,11,2,2,2,3,1,787280
6201,-110,0,3,2,2,3,3,1,320336
6203,101,0,11,1,2,3,3,154311,721744
6204,-101,0,11,2,2,3,3,1,770896
6205,-110,0,3,2,2,3,3,1,336720
6212,-101,0,11,2,2,3,3,120897,664400
6217,-110,0,11,2,2,3,3,1,75068
6217,0,0,6,0,0,0,0,75069,475984
6220,-102,0,11,2,1,3,3,1,410448
6221,0,0,11,0,0,0,0,1,320336
6222,-116,0,11,2,2,3,3,1,336720
6235,-119,0,11,2,2,3,3,1,475984
6239,-109,0,11,3,2,3,3,229480,598864
6244,-112,0,11,2,2,3,3,1,672592
6246,0,0,11,0,0,0,0,1,557904
6248,-112,0,3,2,2,2,3,108777,1278800
6255,0,0,11,0,0,0,0,1,385872
6256,109,0,11,2,2,3,0,556865,975696
6267,-112,0,3,2,2,3,3,1,934736
6272,-107,0,11,2,1,3,3,1,435024
6273,-107,0,11,2,2,3,3,1,631632
6281,-109,0,3,2,2,3,3,1,385872
6283,-110,0,3,3,2,3,3,1,320336
6284,-118,0,11,2,2,3,4,1,820048
6285,-114,0,3,2,2,3,3,1,328528
6286,-114,0,3,2,2,3,3,1,516944
6292,0,0,11,0,0,0,0,1,1180496
6294,0,0,11,0,0,0,0,1,377680
6296,0,0,11,0,0,0,0,1,377680
6303,0,0,11,0,0,0,0,84597,402256
6305,0,0,11,0,0,0,0,1,320336
6306,-101,0,3,2,2,3,3,1,1024848
6307,-114,0,3,3,2,4,3,1,459600
6308,-112,0,11,2,2,3,2,1,590672
6310,-110,0,4,2,2,3,3,1,861008
6318,-110,0,11,2,2,3,3,1,385872
6320,-110,0,11,3,3,3,3,1,328528
6325,-118,0,3,3,2,3,3,1,394064
6329,0,0,11,0,0,0,0,1,820048
6339,-114,0,11,2,2,3,3,1,787280
6340,-101,0,11,2,2,3,3,1,353104
6341,-101,0,11,2,2,3,3,1,426832
6343,-118,0,3,2,1,3,3,1,598864
6346,0,0,6,0,0,0,0,191541,975696
6347,110,0,11,2,2,3,4,1,369488
6351,-110,0,11,2,2,3,3,1,328528
6355,0,0,11,0,0,0,0,1,533328
6362,-116,0,11,3,2,3,3,1,435024
6364,-114,0,11,2,2,3,3,1,525136
6368,0,0,11,0,0,0,0,1,467792
6371,0,0,11,0,0,0,0,1,361296
6385,-110,0,11,2,2,3,3,1,869200
6390,-110,0,11,2,2,3,3,1,484176
6391,-101,0,11,1,2,3,3,1,1074000
6395,-116,0,11,2,2,3,3,1,639824
6400,-116,0,3,2,2,3,3,1,320336
6401,-116,0,3,2,2,3,3,1,353104
6402,101,0,11,2,3,3,3,1,385872
6410,-110,0,11,2,2,3,4,1,328528
6412,-116,0,11,2,2,3,3,1,721744
6423,0,0,11,0,0,0,0,316549,623440
6427,0,0,11,0,0,0,0,1,328528
6429,-107,0,3,2,3,3,3,1,574288
6433,-114,0,3,2,2,3,4,1,697168
6437,-101,0,3,2,2,3,3,1,467792
6463,0,0,11,0,0,0,0,1,475984
6464,-109,0,4,2,2,3,4,1,475984
6465,-109,0,11,2,2,3,4,1,787280
6470,0,0,3,0,0,0,0,1,369488
6472,0,0,11,0,0,0,0,1,353104
6473,0,0,11,0,0,0,0,1,369488
6474,0,0,11,0,0,0,0,1,353104
6478,-101,0,3,2,2,3,3,1,418640
6480,-114,0,3,2,2,3,3,1,672592
6489,-110,0,11,2,2,3,3,1,361296
6490,-116,0,11,2,2,3,3,169339,697168
6492,-118,0,3,2,2,3,3,1,344912
6493,-118,0,3,2,2,3,3,1,418640
6496,-110,0,11,2,2,3,3,1,353104
6506,-101,0,11,1,2,3,3,1,1008464
6521,-101,0,11,2,2,3,3,1,320336
6527,110,0,11,2,3,3,3,1,328528
6535,118,0,3,2,2,3,3,1,1508176
6542,-109,0,11,2,2,3,3,1,500560
6580,114,0,11,2,2,3,3,1,385872
6592,109,0,11,2,2,3,3,1,1246032
6604,110,0,11,2,2,3,3,1,361296
6611,110,0,11,2,2,3,3,1,459600
6618,114,0,4,2,2,3,3,1,1090384
6622,118,0,11,2,2,3,3,193271,516944
6644,-110,0,11,2,2,3,3,1,1131344
6671,107,0,11,2,2,3,3,1,566096
6743,110,0,11,2,2,3,3,1,525136
6766,114,0,11,2,2,3,3,1,443216
6775,-110,0,4,2,2,3,3,113289,639824
6798,-107,0,11,2,2,3,3,1,1704784
6839,114,0,11,2,1,3,3,1,590672
6962,109,0,11,2,2,3,3,1,697168
6991,119,0,11,2,2,3,3,1,2155344
7002,119,0,12,2,2,3,3,1,467792
7007,119,0,11,2,2,3,3,1,582480
7037,114,0,11,2,2,3,3,1,467792
7040,114,0,11,2,2,3,3,1,803664
7116,107,0,12,2,2,3,3,261509,852816
7145,-109,0,11,2,2,3,3,1,631632
7183,118,0,3,2,2,3,3,1,1467216
7218,110,0,11,2,2,3,0,1,361296
7221,110,0,11,2,2,3,3,226777,500560
7229,114,0,11,2,2,3,3,1,336720
7245,107,0,11,2,3,3,3,1,426832
7249,112,0,3,2,3,3,3,1,394064
7250,101,0,3,2,2,3,3,1,385872
7254,112,0,3,2,2,3,3,1,852816
7268,107,0,11,2,3,3,3,1,418640
7293,112,0,11,2,2,3,0,1,516944
7300,-102,0,3,2,2,3,3,1,385872
7312,118,0,11,2,2,3,3,486229,762704
7318,114,0,11,2,3,3,4,1,762704
7352,112,0,3,3,2,3,3,1,828240
7385,119,0,4,2,3,3,3,1,492368
7417,102,0,11,2,2,3,3,206552,484176
7432,101,0,11,2,3,3,3,1,475984
7444,110,0,11,2,2,3,3,54893,705360
7445,-110,0,11,2,2,3,3,1,344912
7446,-110,0,11,2,2,3,3,1,377680
7447,-110,0,11,2,2,3,3,86589,615248
7451,-101,0,11,2,2,3,3,1,639824
7452,110,0,11,2,3,3,3,1,369488
7453,-110,0,11,2,2,3,3,1,410448
7464,0,0,11,0,0,0,0,1,328528
7465,-119,0,11,2,2,3,3,1,328528
7469,-101,0,11,2,2,3,3,1,861008
7470,-101,0,11,2,2,3,3,1,435024
7473,-101,0,11,2,2,3,3,405769,680784
7474,-101,0,11,2,2,3,3,521087,828240
7480,-102,0,11,2,2,3,3,1,369488
7481,110,0,11,2,2,3,3,1,328528
7483,110,0,11,2,2,3,3,1,328528
7484,-119,0,11,2,2,3,3,1,631632
7487,-101,0,11,2,2,3,3,229535,738128
7490,0,0,11,0,0,0,0,1,328528
7492,-119,0,11,2,2,3,3,1,500560
7493,-119,0,11,2,2,3,3,1,402256
7503,-116,0,11,3,2,3,3,1,344912
7504,-110,0,11,3,2,3,3,1,320336
7505,114,0,11,2,2,3,3,1,328528
7507,-101,0,11,2,2,3,3,1,361296
7508,-109,0,11,2,2,4,3,1,361296
7509,-101,0,11,2,2,3,3,1,443216
7511,-109,0,11,2,2,3,3,1,361296
7512,0,0,11,0,0,0,0,1,754512
7517,-101,0,11,2,2,3,3,1,385872
7518,-101,0,11,2,2,3,3,1,377680
7519,101,0,11,2,3,3,3,1,377680
7520,116,0,11,2,2,3,3,1,102419
7520,-119,0,11,2,2,3,3,102420,746320
7521,-110,0,11,3,3,3,3,1,328528
7522,110,0,11,3,3,3,3,1,459600
7523,110,0,11,2,3,3,3,1,361296
7525,-101,0,11,2,2,3,3,1,525136
7526,-101,0,11,1,2,3,3,1,443216
7528,-119,0,11,2,2,3,3,1,459600
7529,-119,0,4,2,2,3,3,1,361296
7531,101,0,11,0,0,0,0,1,451408
7532,-119,0,4,2,2,3,3,1,369488
7533,-119,0,4,2,2,3,3,1,680784
7535,-119,0,4,2,2,3,3,1,443216
7538,-101,0,11,2,2,3,3,1,336720
7541,109,0,11,3,2,3,3,1,402256
7542,109,0,11,2,2,3,3,1,451408
7543,-109,0,11,2,2,3,3,1,582480
7544,-101,0,11,2,2,3,3,1,328528
7546,-101,0,11,2,2,3,3,452769,754512
7547,-110,0,11,2,2,3,3,1,385872
7549,0,0,11,0,0,0,0,1,459600
7550,-110,0,11,2,2,3,3,1,500560
7551,110,0,11,2,2,3,3,1,443216
7553,-110,0,11,2,2,3,3,1,328528
7556,-110,0,11,2,2,3,3,1,328528
7558,-101,0,11,3,2,3,3,1,631632
7560,-101,0,11,2,2,3,3,368231,1125165
7560,-101,0,4,2,2,3,3,1125166,2876240
7561,-101,0,11,2,2,3,3,1,394064
7562,-101,0,11,3,2,3,3,1,492368
7563,110,0,11,2,2,3,3,1,328528
7565,-119,0,11,2,2,3,3,1,361296
7566,-101,0,11,3,2,3,3,1,443216
7567,109,0,11,2,2,3,3,1,299239
7567,119,0,11,2,2,3,3,299240,877392
7568,0,0,11,0,0,0,0,1,361296
7569,-110,0,11,2,2,3,3,1,721744
7572,-119,0,11,2,2,3,3,1,590672
7573,-119,0,11,2,2,3,3,1,353104
7574,-112,0,11,2,2,3,2,1,762704
7575,110,0,11,2,2,3,3,1,459600
7576,-101,0,11,2,2,3,3,1,320336
7580,-118,0,4,2,2,3,3,1,1090384
7581,-118,0,11,2,2,3,3,1,320336
7584,110,0,11,2,2,3,4,1,328528
7587,-110,0,11,2,2,3,3,109895,1000272
7588,-112,0,11,2,3,3,3,1,359017
7588,-112,0,4,2,2,3,3,359018,910160
7589,-112,0,4,2,2,3,3,1,938623
7589,-112,0,11,2,2,3,3,938624,1426256
7590,-112,0,11,2,2,3,3,81379,541520
7593,-112,0,11,2,2,3,3,1,394064
7595,-110,0,11,2,2,3,3,1,328528
7596,-101,0,11,2,2,3,3,1,729936
7597,-102,0,11,2,2,3,3,1,425850
7597,102,0,11,2,2,3,3,425851,901968
7598,-102,0,11,2,2,3,3,1,402256
7600,-102,0,4,2,2,3,3,1,803664
7603,-102,0,4,2,2,3,3,1,746320
7604,-102,0,4,2,2,3,3,1,475984
7605,-102,0,11,2,2,3,3,1,484176
7609,110,0,11,2,2,3,3,1,697168
7610,110,0,11,2,2,3,3,1,566096
7612,110,0,11,2,2,3,3,116159,361296
7613,-114,0,11,2,2,3,3,1,533328
7614,-114,0,4,2,2,3,3,1,320336
7615,-114,0,4,2,2,3,3,1,754512
7616,-114,0,4,2,2,3,3,1,328528
7617,-110,0,11,2,2,2,3,1,353104
7618,-114,0,11,2,2,3,3,1,516944
7619,-114,0,11,2,2,3,3,1,525136
7623,110,0,11,2,2,3,3,1,516944
7624,-101,0,11,1,2,3,3,1,366324
7624,-118,0,4,2,2,3,3,366325,885584
7625,112,0,11,2,2,3,3,1,377680
7626,112,0,11,2,2,3,3,1,410448
7628,-101,0,4,2,2,3,3,1,451408
7629,-110,0,11,2,2,3,3,1,377680
7630,-109,0,11,2,2,3,3,1,451408
7631,119,0,11,2,2,3,3,1,402256
7632,-119,0,11,2,2,3,3,1,320336
7636,101,0,11,2,2,3,3,1,361296
7637,-110,0,11,2,2,3,3,80249,721744
7638,-110,0,11,2,2,3,3,200144,516944
7641,-101,0,11,2,2,3,3,1,811856
7642,-110,0,11,2,2,3,3,1,467792
7644,-119,0,4,2,2,3,3,1,443216
7646,-119,0,4,2,2,3,3,1,336720
7647,102,0,11,2,2,3,3,1,631632
7648,-112,0,11,2,2,3,3,1,901968
7649,-112,0,11,2,2,3,3,1,361296
7650,-112,0,11,2,2,3,3,1,353104
7651,101,0,11,2,2,3,3,1,377680
7653,-110,0,4,2,2,3,3,1,459600
7654,-110,0,4,2,2,3,3,1,426832
7655,-110,0,11,2,2,3,3,1,484176
7656,-110,0,11,2,2,3,3,1,336720
7657,-110,0,12,2,2,3,3,1,410448
7658,-110,0,12,2,2,3,3,1,820048
7659,-110,0,12,2,2,3,3,1,451408
7660,-114,0,11,2,2,3,3,1,402256
7661,0,0,12,0,0,0,0,1,394064
7662,-119,0,11,2,2,3,3,1,697168
7663,109,0,11,2,2,3,3,1,418640
7664,-112,0,11,2,2,3,3,76136,402256
7665,-101,0,11,2,2,3,3,1,623440
7667,-107,0,11,2,2,3,3,1,344912
7668,-101,0,11,2,2,3,3,1,410448
7669,0,0,11,0,0,0,0,1,328528
7670,110,0,12,2,2,3,3,1,743868
7670,-110,0,12,2,2,3,3,743869,1499984
7671,0,0,11,0,0,0,0,1,377680
7673,-110,0,11,2,2,3,3,1,320336
7674,-110,0,4,2,2,3,3,1,385872
7675,-110,0,4,2,2,3,3,1,451408
7678,-101,0,11,1,2,3,3,1,1155920
7679,-101,0,11,2,2,3,3,79190,475984
7680,-112,0,11,2,1,3,3,1,385872
7681,110,0,11,2,2,3,3,1,361296
7682,-110,0,11,2,2,3,3,1,377680
7683,-107,0,11,2,2,3,3,1,762704
7685,-109,0,11,2,2,3,3,1,533328
7688,110,0,11,2,2,3,3,1,353104
7692,0,0,11,0,0,0,0,1,705360
7693,0,0,11,0,0,0,0,1,328528
7696,119,0,11,2,2,3,3,1,508752
7698,-119,0,4,2,2,3,3,1,811856
7699,-119,0,4,2,2,3,3,1,377680
7700,-119,0,4,2,2,3,3,1,328528
7702,0,0,11,0,0,0,0,1,394064
7703,0,0,11,0,0,0,0,132098,451408
7704,-116,0,11,2,2,3,3,1,541520
7705,-119,0,4,2,2,3,3,216337,648016
7706,0,0,11,0,0,0,0,1,328528
7707,101,0,11,2,2,3,3,1,328528
7708,-110,0,11,2,2,3,3,335343,705360
7714,-119,0,4,2,2,3,3,1,328528
7715,-119,0,4,2,2,3,3,1,410448
7717,0,0,11,0,0,0,0,1,328528
7718,-112,0,11,2,2,3,0,1,328528
7720,-112,0,11,2,0,3,3,1,680784
7721,110,0,11,2,2,3,3,1,353104
7722,109,0,11,2,2,3,3,1,402256
7723,-114,0,11,2,2,3,3,316788,1041232
7724,-102,0,11,2,2,3,3,1,475984
7725,0,0,4,2,2,3,3,160921,525136
7726,0,0,4,2,2,3,3,1,533328
7728,-102,0,11,2,2,3,3,113124,762704
7730,-102,0,11,2,2,3,3,1,893776
7731,109,0,11,2,2,3,3,1,451408
7733,102,0,11,2,2,3,3,1,328528
7736,112,0,12,2,2,3,3,1,385872
7737,-110,0,11,2,2,3,3,1,426832
7740,-110,0,11,2,2,3,3,178129,451408
7741,-109,0,4,2,2,3,3,1,435024
7742,112,0,12,2,2,3,3,1,426832
7744,114,0,12,2,2,3,3,1,344912
7745,0,0,6,0,0,0,0,1,344912
7746,-112,0,12,2,2,3,3,1,336720
7747,110,0,11,2,2,3,3,1,730801
7747,-110,0,4,2,2,3,3,730802,1540944
7748,109,0,11,2,2,3,3,1,385872
7749,-110,0,4,2,2,3,3,115951,402256
7750,-110,0,4,2,2,3,3,1,983888
7752,114,0,12,2,2,3,3,1,394064
7753,-112,0,12,2,2,3,3,1,344912
7754,-102,0,4,2,2,3,3,1,435024
7756,-102,0,4,2,2,3,3,1,484176
7757,-102,0,4,2,2,3,3,1,336720
7758,-102,0,4,2,2,3,3,1,385872
7759,-102,0,11,2,2,3,3,1,344912
7760,-102,0,11,2,2,3,3,1,721945
7760,-102,0,4,2,2,3,3,721946,2261840
7763,-102,0,4,2,2,3,3,1,598864
7764,107,0,12,2,2,3,3,1,500560
7765,107,0,11,2,2,3,3,1,353104
7766,0,0,12,0,0,0,0,1,459600
7767,0,0,12,0,0,0,0,1,361296
7769,-112,0,12,2,2,3,3,1,541520
7770,0,0,12,0,0,0,0,1,344912
7771,-112,0,12,2,2,3,3,1,342258
7771,112,0,4,2,2,3,3,342259,1213264
7773,-112,0,12,2,2,3,3,151571,475984
7774,112,0,12,2,2,3,3,1,385872
7775,-101,0,12,0,0,0,0,1,344912
7776,0,0,12,0,0,0,0,1,336720
7777,-112,0,12,2,2,3,3,162281,484176
7778,-112,0,12,2,2,3,3,1,475984
7779,-112,0,4,2,2,3,3,1,394064
7780,-101,0,12,2,2,3,3,1,508752
7783,-107,0,12,2,2,3,3,1,328528
7785,0,0,6,0,0,0,0,1,435024
7787,0,0,6,0,0,0,0,1,320336
7788,0,0,6,0,0,0,0,1,336720
7789,-112,0,12,2,2,3,3,1,459600
7790,-102,0,12,2,2,3,3,1,328528
7792,0,0,6,0,0,0,0,1,320336
7793,0,0,12,0,0,0,0,1,344912
7794,0,0,12,0,0,0,0,1,328528
7795,0,0,12,0,0,0,0,1,492368
7796,0,0,12,0,0,0,0,1,320336
7797,0,0,6,0,0,0,0,1,377680
7800,0,0,12,0,0,0,0,1,486028
7800,112,0,12,2,2,3,3,486029,762704
7801,-114,0,12,2,2,3,3,1,328528
7802,-112,0,12,2,2,3,3,1,656208
7803,0,0,12,0,0,0,0,1,328528
7804,-101,0,12,2,2,3,3,1,566096
7805,-110,0,12,2,2,3,3,1,942928
7806,0,0,12,2,2,3,3,1,369488
7808,0,0,12,0,0,0,0,1,369488
7809,0,0,12,0,0,0,0,1,912971
7809,119,0,12,2,2,3,3,912972,1246032
7811,119,0,11,2,2,3,3,1,467792
7812,-119,0,11,2,2,3,3,1,344912
7814,-107,0,11,2,2,3,3,1,451408
7816,114,0,11,2,2,3,3,1,435024
7817,-114,0,11,2,2,3,3,1,320336
7827,-109,0,11,2,2,3,3,1,402256
7828,-109,0,11,2,2,3,3,1,787280
7829,-109,0,11,2,2,3,3,1,410448
7831,101,0,11,2,2,3,3,1,394064
7838,-112,0,11,2,2,3,3,1,746320
7839,-114,0,11,2,2,3,3,1,361296
7840,-102,0,11,2,2,3,3,1,328528
7841,119,0,11,2,3,3,3,1,787280
7842,119,0,11,2,2,3,3,1,648016
7843,-101,0,11,2,2,3,3,1,1319760
7846,-101,0,11,1,2,3,3,1,590672
7847,-102,0,11,2,3,3,3,1,598864
7848,110,0,11,2,2,3,3,1,983888
7850,110,0,11,2,2,3,3,1,623440
